2020/10/30,18:09:59,Nmcu-N_b3-Tem-Press-Lig,,25.36,,1025.03,44.17,,,
2020/10/30,18:19:57,Nmcu-N_b3-Tem-Press-Lig,,25.51,,1025.13,45,,,
2020/10/30,18:19:59,Nmcu-N_b3-Tem-Press-Lig,,25.51,,1025.17,44.17,,,
2020/10/30,18:29:57,Nmcu-N_b3-Tem-Press-Lig,,25.48,,1025.32,44.17,,,
2020/10/30,18:29:58,Nmcu-N_b3-Tem-Press-Lig,,25.48,,1025.3,44.17,,,
2020/10/30,18:39:57,Nmcu-N_b3-Tem-Press-Lig,,25.58,,1025.27,44.17,,,
2020/10/30,18:49:57,Nmcu-N_b3-Tem-Press-Lig,,25.65,,1025.4,44.17,,,
2020/10/30,18:59:58,Nmcu-N_b3-Tem-Press-Lig,,25.41,,1025.37,46.67,,,
2020/10/30,18:59:59,Nmcu-N_b3-Tem-Press-Lig,,25.42,,1025.41,47.5,,,
2020/10/30,19:09:58,Nmcu-N_b3-Tem-Press-Lig,,25.48,,1025.48,47.5,,,
2020/10/30,19:19:57,Nmcu-N_b3-Tem-Press-Lig,,25.51,,1025.5,47.5,,,
2020/10/30,19:29:57,Nmcu-N_b3-Tem-Press-Lig,,25.28,,1025.58,47.5,,,
2020/10/30,19:29:59,Nmcu-N_b3-Tem-Press-Lig,,25.29,,1025.55,47.5,,,
2020/10/30,19:39:58,Nmcu-N_b3-Tem-Press-Lig,,25.2,,1025.65,47.5,,,
2020/10/30,19:49:58,Nmcu-N_b3-Tem-Press-Lig,,25.4,,1025.61,47.5,,,
2020/10/30,19:49:59,Nmcu-N_b3-Tem-Press-Lig,,25.38,,1025.58,46.67,,,
